Serial_number:
1025413
Project ID:
3
Location:
Greenough Testing
Level
UNIT: ft
Offset: 0.000000 ft
Altitude: 0.000000 ft
Density: 1.000000 kg/L
Temperature
UNIT: Deg C
Date,Time,ms,Level,Temperature
4/11/2018,04:42:04 pm,0,2.7899,8.385
4/11/2018,04:42:04 pm,500,2.8040,8.369
4/11/2018,04:42:05 pm,0,2.8099,8.352
4/11/2018,04:42:05 pm,500,2.8575,8.334
4/11/2018,04:42:06 pm,0,2.8602,8.316
4/11/2018,04:42:06 pm,500,2.8535,8.299
4/11/2018,04:42:07 pm,0,2.8815,8.281
4/11/2018,04:42:07 pm,500,2.8699,8.263
4/11/2018,04:42:08 pm,0,3.0848,8.246
4/11/2018,04:42:08 pm,500,3.0579,8.228
4/11/2018,04:42:09 pm,0,3.0634,8.209
4/11/2018,04:42:09 pm,500,2.9883,8.190
4/11/2018,04:42:10 pm,0,2.9515,8.172
4/11/2018,04:42:10 pm,500,2.9106,8.154
4/11/2018,04:42:11 pm,0,2.8801,8.135
4/11/2018,04:42:11 pm,500,2.8689,8.117
4/11/2018,04:42:12 pm,0,2.8512,8.098
4/11/2018,04:42:12 pm,500,2.8571,8.080
4/11/2018,04:42:13 pm,0,2.8581,8.061
4/11/2018,04:42:13 pm,500,2.8582,8.043
4/11/2018,04:42:14 pm,0,2.9103,8.024
4/11/2018,04:42:14 pm,500,2.9233,8.005
4/11/2018,04:42:15 pm,0,2.8793,7.986
4/11/2018,04:42:15 pm,500,2.8392,7.968
4/11/2018,04:42:16 pm,0,2.8812,7.949
4/11/2018,04:42:16 pm,500,2.8817,7.930
4/11/2018,04:42:17 pm,0,2.8605,7.912
4/11/2018,04:42:17 pm,500,2.8659,7.893
4/11/2018,04:42:18 pm,0,2.8671,7.874
4/11/2018,04:42:18 pm,500,2.8705,7.854
4/11/2018,04:42:19 pm,0,2.8668,7.835
4/11/2018,04:42:19 pm,500,2.8803,7.817
4/11/2018,04:42:20 pm,0,2.9073,7.798
4/11/2018,04:42:20 pm,500,2.8271,7.780
4/11/2018,04:42:21 pm,0,2.8580,7.760
4/11/2018,04:42:21 pm,500,2.8760,7.742
4/11/2018,04:42:22 pm,0,2.8878,7.723
4/11/2018,04:42:22 pm,500,2.8849,7.705
4/11/2018,04:42:23 pm,0,2.8916,7.685
4/11/2018,04:42:23 pm,500,2.8103,7.665
4/11/2018,04:42:24 pm,0,2.9270,7.649
4/11/2018,04:42:24 pm,500,2.9243,7.630
4/11/2018,04:42:25 pm,0,2.9277,7.612
4/11/2018,04:42:25 pm,500,2.9186,7.593
4/11/2018,04:42:26 pm,0,2.9274,7.574
4/11/2018,04:42:26 pm,500,2.9236,7.556
4/11/2018,04:42:27 pm,0,2.9187,7.537
4/11/2018,04:42:27 pm,500,2.9209,7.520
4/11/2018,04:42:28 pm,0,2.9048,7.499
4/11/2018,04:42:28 pm,500,2.9287,7.482
4/11/2018,04:42:29 pm,0,2.9324,7.465
4/11/2018,04:42:29 pm,500,2.9350,7.447
4/11/2018,04:42:30 pm,0,2.9328,7.426
4/11/2018,04:42:30 pm,500,2.9337,7.409
4/11/2018,04:42:31 pm,0,2.9330,7.392
4/11/2018,04:42:31 pm,500,2.9333,7.373
4/11/2018,04:42:32 pm,0,2.9324,7.354
4/11/2018,04:42:32 pm,500,2.9324,7.338
4/11/2018,04:42:33 pm,0,2.9311,7.319
4/11/2018,04:42:33 pm,500,2.9333,7.302
4/11/2018,04:42:34 pm,0,2.9321,7.284
4/11/2018,04:42:34 pm,500,2.9313,7.267
4/11/2018,04:42:35 pm,0,2.9352,7.251
4/11/2018,04:42:35 pm,500,2.9346,7.234
4/11/2018,04:42:36 pm,0,2.9359,7.215
4/11/2018,04:42:36 pm,500,2.9345,7.198
4/11/2018,04:42:37 pm,0,2.9333,7.182
4/11/2018,04:42:37 pm,500,2.9359,7.164
4/11/2018,04:42:38 pm,0,2.9347,7.147
4/11/2018,04:42:38 pm,500,2.9346,7.131
4/11/2018,04:42:39 pm,0,2.9336,7.114
4/11/2018,04:42:39 pm,500,2.9357,7.098
4/11/2018,04:42:40 pm,0,2.9344,7.081
4/11/2018,04:42:40 pm,500,2.9329,7.064
4/11/2018,04:42:41 pm,0,2.9333,7.048
4/11/2018,04:42:41 pm,500,2.9339,7.032
4/11/2018,04:42:42 pm,0,2.9342,7.016
4/11/2018,04:42:42 pm,500,2.9322,6.999
4/11/2018,04:42:43 pm,0,2.9328,6.984
4/11/2018,04:42:43 pm,500,2.9328,6.968
4/11/2018,04:42:44 pm,0,2.9324,6.952
4/11/2018,04:42:44 pm,500,2.9329,6.937
4/11/2018,04:42:45 pm,0,2.9319,6.920
4/11/2018,04:42:45 pm,500,2.9326,6.905
4/11/2018,04:42:46 pm,0,2.9328,6.889
4/11/2018,04:42:46 pm,500,2.9304,6.874
4/11/2018,04:42:47 pm,0,2.9313,6.858
4/11/2018,04:42:47 pm,500,2.9319,6.843
4/11/2018,04:42:48 pm,0,2.9304,6.829
4/11/2018,04:42:48 pm,500,2.9306,6.813
4/11/2018,04:42:49 pm,0,2.9314,6.799
4/11/2018,04:42:49 pm,500,2.9306,6.783
4/11/2018,04:42:50 pm,0,2.9315,6.769
4/11/2018,04:42:50 pm,500,2.9296,6.754
4/11/2018,04:42:51 pm,0,2.9294,6.740
4/11/2018,04:42:51 pm,500,2.9306,6.724
4/11/2018,04:42:52 pm,0,2.9308,6.710
4/11/2018,04:42:52 pm,500,2.9296,6.695
4/11/2018,04:42:53 pm,0,2.9308,6.681
4/11/2018,04:42:53 pm,500,2.9284,6.669
4/11/2018,04:42:54 pm,0,2.9284,6.655
4/11/2018,04:42:54 pm,500,2.9279,6.640
4/11/2018,04:42:55 pm,0,2.9290,6.627
4/11/2018,04:42:55 pm,500,2.9270,6.611
4/11/2018,04:42:56 pm,0,2.9303,6.599
4/11/2018,04:42:56 pm,500,2.9282,6.584
4/11/2018,04:42:57 pm,0,2.9266,6.571
4/11/2018,04:42:57 pm,500,2.9266,6.559
4/11/2018,04:42:58 pm,0,2.9279,6.543
4/11/2018,04:42:58 pm,500,2.9259,6.531
4/11/2018,04:42:59 pm,0,2.9278,6.519
4/11/2018,04:42:59 pm,500,2.9276,6.506
4/11/2018,04:43:00 pm,0,2.9265,6.492
4/11/2018,04:43:00 pm,500,2.9266,6.481
4/11/2018,04:43:01 pm,0,2.9261,6.466
4/11/2018,04:43:01 pm,500,2.9248,6.452
4/11/2018,04:43:02 pm,0,2.9251,6.442
4/11/2018,04:43:02 pm,500,2.9266,6.427
4/11/2018,04:43:03 pm,0,2.9301,6.416
4/11/2018,04:43:03 pm,500,5.5442,6.404
4/11/2018,04:43:04 pm,0,3.3223,6.393
4/11/2018,04:43:04 pm,500,3.1592,6.380
4/11/2018,04:43:05 pm,0,3.0270,6.368
4/11/2018,04:43:05 pm,500,3.3595,6.355
4/11/2018,04:43:06 pm,0,3.2016,6.343
4/11/2018,04:43:06 pm,500,3.3258,6.330
4/11/2018,04:43:07 pm,0,3.1300,6.318
4/11/2018,04:43:07 pm,500,3.1168,6.307
4/11/2018,04:43:08 pm,0,3.1096,6.295
4/11/2018,04:43:08 pm,500,3.0978,6.282
4/11/2018,04:43:09 pm,0,3.0875,6.271
4/11/2018,04:43:09 pm,500,3.0756,6.258
4/11/2018,04:43:10 pm,0,3.0643,6.247
4/11/2018,04:43:10 pm,500,3.0554,6.234
4/11/2018,04:43:11 pm,0,3.0520,6.222
4/11/2018,04:43:11 pm,500,3.0461,6.209
4/11/2018,04:43:12 pm,0,3.0374,6.198
4/11/2018,04:43:12 pm,500,3.0337,6.185
4/11/2018,04:43:13 pm,0,3.0299,6.173
4/11/2018,04:43:13 pm,500,3.0347,6.161
4/11/2018,04:43:14 pm,0,3.0856,6.150
4/11/2018,04:43:14 pm,500,3.0466,6.137
4/11/2018,04:43:15 pm,0,3.0562,6.126
4/11/2018,04:43:15 pm,500,3.0189,6.114
4/11/2018,04:43:16 pm,0,3.0052,6.101
4/11/2018,04:43:16 pm,500,3.0339,6.090
4/11/2018,04:43:17 pm,0,3.0272,6.078
4/11/2018,04:43:17 pm,500,3.0215,6.066
4/11/2018,04:43:18 pm,0,3.0203,6.055
4/11/2018,04:43:18 pm,500,3.0192,6.042
4/11/2018,04:43:19 pm,0,3.0176,6.031
4/11/2018,04:43:19 pm,500,3.0144,6.019
4/11/2018,04:43:20 pm,0,2.9905,6.008
4/11/2018,04:43:20 pm,500,2.9976,5.997
4/11/2018,04:43:21 pm,0,3.0018,5.985
4/11/2018,04:43:21 pm,500,3.0098,5.974
4/11/2018,04:43:22 pm,0,3.0010,5.963
4/11/2018,04:43:22 pm,500,2.9965,5.951
4/11/2018,04:43:23 pm,0,2.9987,5.940
4/11/2018,04:43:23 pm,500,2.9991,5.930
4/11/2018,04:43:24 pm,0,2.9992,5.918
4/11/2018,04:43:24 pm,500,2.9975,5.908
4/11/2018,04:43:25 pm,0,2.9991,5.897
4/11/2018,04:43:25 pm,500,2.9974,5.887
4/11/2018,04:43:26 pm,0,2.9985,5.876
4/11/2018,04:43:26 pm,500,2.9960,5.864
4/11/2018,04:43:27 pm,0,2.9949,5.855
4/11/2018,04:43:27 pm,500,2.9953,5.843
4/11/2018,04:43:28 pm,0,2.9949,5.833
4/11/2018,04:43:28 pm,500,2.9936,5.822
4/11/2018,04:43:29 pm,0,2.9922,5.812
4/11/2018,04:43:29 pm,500,2.9929,5.802
4/11/2018,04:43:30 pm,0,2.9922,5.792
4/11/2018,04:43:30 pm,500,2.9892,5.782
4/11/2018,04:43:31 pm,0,2.9876,5.771
4/11/2018,04:43:31 pm,500,2.9871,5.761
4/11/2018,04:43:32 pm,0,2.9902,5.752
4/11/2018,04:43:32 pm,500,2.9901,5.742
4/11/2018,04:43:33 pm,0,2.9886,5.733
4/11/2018,04:43:33 pm,500,2.9898,5.721
4/11/2018,04:43:34 pm,0,2.9852,5.714
4/11/2018,04:43:34 pm,500,2.9869,5.702
4/11/2018,04:43:35 pm,0,2.9859,5.695
4/11/2018,04:43:35 pm,500,2.9850,5.684
4/11/2018,04:43:36 pm,0,2.9855,5.676
4/11/2018,04:43:36 pm,500,2.9859,5.666
4/11/2018,04:43:37 pm,0,2.9833,5.656
4/11/2018,04:43:37 pm,500,2.9807,5.648
4/11/2018,04:43:38 pm,0,2.9814,5.639
4/11/2018,04:43:38 pm,500,2.9832,5.628
4/11/2018,04:43:39 pm,0,2.9819,5.620
4/11/2018,04:43:39 pm,500,2.9801,5.611
4/11/2018,04:43:40 pm,0,2.9785,5.603
4/11/2018,04:43:40 pm,500,2.9784,5.592
4/11/2018,04:43:41 pm,0,2.9789,5.586
4/11/2018,04:43:41 pm,500,2.9788,5.576
4/11/2018,04:43:42 pm,0,2.9774,5.568
4/11/2018,04:43:42 pm,500,2.9790,5.559
4/11/2018,04:43:43 pm,0,2.9785,5.552
4/11/2018,04:43:43 pm,500,2.9776,5.543
4/11/2018,04:43:44 pm,0,2.9783,5.534
4/11/2018,04:43:44 pm,500,2.9773,5.525
4/11/2018,04:43:45 pm,0,2.9774,5.516
4/11/2018,04:43:45 pm,500,2.9787,5.510
4/11/2018,04:43:46 pm,0,2.9750,5.501
4/11/2018,04:43:46 pm,500,2.9773,5.491
4/11/2018,04:43:47 pm,0,2.9760,5.484
4/11/2018,04:43:47 pm,500,2.9765,5.476
4/11/2018,04:43:48 pm,0,2.9771,5.469
4/11/2018,04:43:48 pm,500,2.9759,5.462
4/11/2018,04:43:49 pm,0,2.9750,5.453
4/11/2018,04:43:49 pm,500,2.9757,5.446
4/11/2018,04:43:50 pm,0,2.9754,5.438
4/11/2018,04:43:50 pm,500,2.9732,5.429
4/11/2018,04:43:51 pm,0,2.9757,5.423
4/11/2018,04:43:51 pm,500,2.9724,5.415
4/11/2018,04:43:52 pm,0,2.9731,5.407
4/11/2018,04:43:52 pm,500,2.9739,5.401
4/11/2018,04:43:53 pm,0,2.9736,5.392
4/11/2018,04:43:53 pm,500,2.9725,5.385
4/11/2018,04:43:54 pm,0,2.9713,5.377
4/11/2018,04:43:54 pm,500,2.9719,5.371
4/11/2018,04:43:55 pm,0,2.9715,5.364
4/11/2018,04:43:55 pm,500,2.9731,5.356
4/11/2018,04:43:56 pm,0,2.9709,5.350
4/11/2018,04:43:56 pm,500,2.9689,5.342
4/11/2018,04:43:57 pm,0,2.9697,5.335
4/11/2018,04:43:57 pm,500,2.9697,5.328
4/11/2018,04:43:58 pm,0,2.9705,5.321
4/11/2018,04:43:58 pm,500,2.9704,5.314
4/11/2018,04:43:59 pm,0,2.9682,5.308
4/11/2018,04:43:59 pm,500,2.9679,5.302
4/11/2018,04:44:00 pm,0,2.9670,5.294
4/11/2018,04:44:00 pm,500,2.9678,5.288
4/11/2018,04:44:01 pm,0,2.9674,5.281
4/11/2018,04:44:01 pm,500,2.9667,5.274
4/11/2018,04:44:02 pm,0,2.9649,5.268
4/11/2018,04:44:02 pm,500,2.9667,5.261
4/11/2018,04:44:03 pm,0,2.9646,5.255
4/11/2018,04:44:03 pm,500,2.9662,5.248
4/11/2018,04:44:04 pm,0,2.9676,5.242
4/11/2018,04:44:04 pm,500,2.9682,5.236
4/11/2018,04:44:05 pm,0,2.9677,5.230
4/11/2018,04:44:05 pm,500,2.9687,5.223
4/11/2018,04:44:06 pm,0,2.9676,5.218
4/11/2018,04:44:06 pm,500,2.9692,5.211
4/11/2018,04:44:07 pm,0,2.9670,5.205
4/11/2018,04:44:07 pm,500,2.9671,5.199
4/11/2018,04:44:08 pm,0,2.9676,5.193
4/11/2018,04:44:08 pm,500,2.9685,5.187
4/11/2018,04:44:09 pm,0,2.9664,5.182
4/11/2018,04:44:09 pm,500,2.9701,5.175
4/11/2018,04:44:10 pm,0,2.9664,5.170
4/11/2018,04:44:10 pm,500,2.9658,5.165
4/11/2018,04:44:11 pm,0,2.9658,5.158
4/11/2018,04:44:11 pm,500,2.9652,5.153
4/11/2018,04:44:12 pm,0,2.9659,5.147
4/11/2018,04:44:12 pm,500,2.9655,5.141
4/11/2018,04:44:13 pm,0,2.9640,5.136
4/11/2018,04:44:13 pm,500,2.9651,5.130
4/11/2018,04:44:14 pm,0,2.9640,5.125
4/11/2018,04:44:14 pm,500,2.9639,5.119
4/11/2018,04:44:15 pm,0,2.9637,5.114
4/11/2018,04:44:15 pm,500,2.9631,5.109
4/11/2018,04:44:16 pm,0,2.9629,5.103
4/11/2018,04:44:16 pm,500,2.9624,5.098
4/11/2018,04:44:17 pm,0,2.9617,5.093
4/11/2018,04:44:17 pm,500,2.9630,5.088
4/11/2018,04:44:18 pm,0,2.9618,5.082
4/11/2018,04:44:18 pm,500,2.9611,5.077
4/11/2018,04:44:19 pm,0,2.9624,5.071
4/11/2018,04:44:19 pm,500,2.9606,5.067
4/11/2018,04:44:20 pm,0,2.9599,5.061
4/11/2018,04:44:20 pm,500,2.9616,5.057
4/11/2018,04:44:21 pm,0,2.9605,5.052
4/11/2018,04:44:21 pm,500,2.9605,5.046
4/11/2018,04:44:22 pm,0,2.9613,5.041
4/11/2018,04:44:22 pm,500,2.9595,5.036
4/11/2018,04:44:23 pm,0,2.9595,5.030
4/11/2018,04:44:23 pm,500,2.9606,5.027
4/11/2018,04:44:24 pm,0,2.9585,5.022
4/11/2018,04:44:24 pm,500,2.9585,5.018
4/11/2018,04:44:25 pm,0,2.9581,5.012
4/11/2018,04:44:25 pm,500,2.9585,5.007
4/11/2018,04:44:26 pm,0,2.9597,5.003
4/11/2018,04:44:26 pm,500,2.9566,5.000
4/11/2018,04:44:27 pm,0,2.9622,4.994
4/11/2018,04:44:27 pm,500,2.9648,4.990
4/11/2018,04:44:28 pm,0,2.9607,4.985
4/11/2018,04:44:28 pm,500,2.9600,4.980
4/11/2018,04:44:29 pm,0,2.9618,4.976
4/11/2018,04:44:29 pm,500,2.9615,4.973
4/11/2018,04:44:30 pm,0,2.9598,4.968
4/11/2018,04:44:30 pm,500,2.9620,4.962
4/11/2018,04:44:31 pm,0,2.9605,4.960
4/11/2018,04:44:31 pm,500,2.9599,4.955
4/11/2018,04:44:32 pm,0,2.9618,4.951
4/11/2018,04:44:32 pm,500,2.9603,4.947
4/11/2018,04:44:33 pm,0,2.9589,4.942
4/11/2018,04:44:33 pm,500,2.9595,4.938
4/11/2018,04:44:34 pm,0,2.9595,4.934
4/11/2018,04:44:34 pm,500,2.9587,4.930
4/11/2018,04:44:35 pm,0,2.9597,4.926
4/11/2018,04:44:35 pm,500,2.9595,4.922
4/11/2018,04:44:36 pm,0,2.9579,4.917
4/11/2018,04:44:36 pm,500,2.9576,4.914
4/11/2018,04:44:37 pm,0,2.9581,4.910
4/11/2018,04:44:37 pm,500,2.9575,4.906
4/11/2018,04:44:38 pm,0,2.9590,4.902
4/11/2018,04:44:38 pm,500,2.9563,4.899
4/11/2018,04:44:39 pm,0,2.9565,4.894
4/11/2018,04:44:39 pm,500,2.9583,4.890
4/11/2018,04:44:40 pm,0,2.9572,4.886
4/11/2018,04:44:40 pm,500,2.9563,4.883
4/11/2018,04:44:41 pm,0,2.9569,4.879
4/11/2018,04:44:41 pm,500,2.9564,4.875
4/11/2018,04:44:42 pm,0,2.9564,4.872
4/11/2018,04:44:42 pm,500,2.9564,4.869
4/11/2018,04:44:43 pm,0,2.9549,4.865
4/11/2018,04:44:43 pm,500,2.9550,4.861
4/11/2018,04:44:44 pm,0,2.9552,4.857
4/11/2018,04:44:44 pm,500,2.9542,4.854
4/11/2018,04:44:45 pm,0,2.9557,4.851
4/11/2018,04:44:45 pm,500,2.9555,4.847
4/11/2018,04:44:46 pm,0,2.9554,4.844
4/11/2018,04:44:46 pm,500,2.9531,4.840
4/11/2018,04:44:47 pm,0,2.9551,4.836
4/11/2018,04:44:47 pm,500,2.9536,4.833
4/11/2018,04:44:48 pm,0,2.9539,4.830
4/11/2018,04:44:48 pm,500,2.9539,4.827
4/11/2018,04:44:49 pm,0,2.9529,4.823
4/11/2018,04:44:49 pm,500,2.9545,4.820
4/11/2018,04:44:50 pm,0,2.9544,4.817
4/11/2018,04:44:50 pm,500,2.9535,4.813
4/11/2018,04:44:51 pm,0,2.9529,4.812
4/11/2018,04:44:51 pm,500,2.9531,4.806
4/11/2018,04:44:52 pm,0,2.9541,4.805
4/11/2018,04:44:52 pm,500,2.9525,4.802
4/11/2018,04:44:53 pm,0,2.9532,4.797
4/11/2018,04:44:53 pm,500,2.9525,4.795
4/11/2018,04:44:54 pm,0,2.9531,4.793
4/11/2018,04:44:54 pm,500,2.9536,4.789
4/11/2018,04:44:55 pm,0,2.9533,4.786
4/11/2018,04:44:55 pm,500,2.9526,4.783
4/11/2018,04:44:56 pm,0,2.9520,4.780
4/11/2018,04:44:56 pm,500,2.9500,4.777
4/11/2018,04:44:57 pm,0,2.9523,4.774
4/11/2018,04:44:57 pm,500,2.9514,4.771
4/11/2018,04:44:58 pm,0,2.1656,4.768
4/11/2018,04:44:58 pm,500,2.1898,4.765
4/11/2018,04:44:59 pm,0,2.5152,4.763
4/11/2018,04:44:59 pm,500,2.5808,4.758
4/11/2018,04:45:00 pm,0,2.6038,4.757
4/11/2018,04:45:00 pm,500,2.6188,4.753
4/11/2018,04:45:01 pm,0,2.6353,4.751
4/11/2018,04:45:01 pm,500,2.6500,4.748
4/11/2018,04:45:02 pm,0,2.6662,4.746
4/11/2018,04:45:02 pm,500,2.6791,4.743
4/11/2018,04:45:03 pm,0,2.6989,4.740
4/11/2018,04:45:03 pm,500,2.7154,4.738
4/11/2018,04:45:04 pm,0,2.7305,4.734
4/11/2018,04:45:04 pm,500,2.7434,4.733
4/11/2018,04:45:05 pm,0,2.7504,4.729
4/11/2018,04:45:05 pm,500,2.7584,4.727
4/11/2018,04:45:06 pm,0,2.7676,4.725
4/11/2018,04:45:06 pm,500,2.7733,4.722
4/11/2018,04:45:07 pm,0,2.7891,4.719
4/11/2018,04:45:07 pm,500,2.7956,4.716
4/11/2018,04:45:08 pm,0,2.7956,4.714
4/11/2018,04:45:08 pm,500,2.8087,4.713
4/11/2018,04:45:09 pm,0,2.8182,4.710
4/11/2018,04:45:09 pm,500,2.8299,4.708
4/11/2018,04:45:10 pm,0,2.8380,4.705
4/11/2018,04:45:10 pm,500,2.8518,4.701
4/11/2018,04:45:11 pm,0,2.8625,4.700
4/11/2018,04:45:11 pm,500,2.8709,4.699
4/11/2018,04:45:12 pm,0,2.8787,4.696
4/11/2018,04:45:12 pm,500,2.8862,4.695
4/11/2018,04:45:13 pm,0,2.8947,4.692
4/11/2018,04:45:13 pm,500,2.9001,4.690
4/11/2018,04:45:14 pm,0,2.9082,4.688
4/11/2018,04:45:14 pm,500,2.9112,4.686
4/11/2018,04:45:15 pm,0,2.9166,4.684
4/11/2018,04:45:15 pm,500,2.9210,4.681
4/11/2018,04:45:16 pm,0,2.9267,4.680
4/11/2018,04:45:16 pm,500,2.9281,4.677
4/11/2018,04:45:17 pm,0,2.9317,4.675
4/11/2018,04:45:17 pm,500,2.9322,4.673
4/11/2018,04:45:18 pm,0,2.9356,4.670
4/11/2018,04:45:18 pm,500,2.9348,4.668
4/11/2018,04:45:19 pm,0,2.9378,4.667
4/11/2018,04:45:19 pm,500,2.9400,4.666
4/11/2018,04:45:20 pm,0,2.9409,4.663
4/11/2018,04:45:20 pm,500,2.9396,4.660
4/11/2018,04:45:21 pm,0,2.9432,4.659
4/11/2018,04:45:21 pm,500,2.9429,4.657
4/11/2018,04:45:22 pm,0,2.9441,4.654
4/11/2018,04:45:22 pm,500,2.9445,4.653
4/11/2018,04:45:23 pm,0,2.9435,4.651
4/11/2018,04:45:23 pm,500,2.9436,4.649
4/11/2018,04:45:24 pm,0,2.9458,4.648
4/11/2018,04:45:24 pm,500,2.9443,4.646
4/11/2018,04:45:25 pm,0,2.9460,4.644
4/11/2018,04:45:25 pm,500,2.9456,4.642
4/11/2018,04:45:26 pm,0,2.9474,4.640
4/11/2018,04:45:26 pm,500,2.9458,4.639
4/11/2018,04:45:27 pm,0,2.9448,4.636
4/11/2018,04:45:27 pm,500,2.9458,4.634
4/11/2018,04:45:28 pm,0,2.9457,4.633
4/11/2018,04:45:28 pm,500,2.9459,4.630
4/11/2018,04:45:29 pm,0,2.9459,4.629
4/11/2018,04:45:29 pm,500,2.9453,4.628
4/11/2018,04:45:30 pm,0,2.9451,4.625
4/11/2018,04:45:30 pm,500,2.9456,4.623
4/11/2018,04:45:31 pm,0,2.9456,4.622
4/11/2018,04:45:31 pm,500,2.9458,4.620
4/11/2018,04:45:32 pm,0,2.9471,4.618
4/11/2018,04:45:32 pm,500,2.9436,4.617
4/11/2018,04:45:33 pm,0,2.9469,4.616
4/11/2018,04:45:33 pm,500,2.9448,4.613
4/11/2018,04:45:34 pm,0,2.9464,4.611
4/11/2018,04:45:34 pm,500,2.9446,4.610
4/11/2018,04:45:35 pm,0,2.9449,4.608
4/11/2018,04:45:35 pm,500,2.9456,4.606
4/11/2018,04:45:36 pm,0,2.9453,4.605
4/11/2018,04:45:36 pm,500,2.9439,4.604
4/11/2018,04:45:37 pm,0,2.9449,4.601
4/11/2018,04:45:37 pm,500,2.9468,4.600
4/11/2018,04:45:38 pm,0,2.9444,4.599
4/11/2018,04:45:38 pm,500,2.9457,4.596
4/11/2018,04:45:39 pm,0,2.9443,4.595
4/11/2018,04:45:39 pm,500,2.9443,4.594
4/11/2018,04:45:40 pm,0,2.9437,4.593
4/11/2018,04:45:40 pm,500,2.9439,4.590
4/11/2018,04:45:41 pm,0,2.9438,4.589
4/11/2018,04:45:41 pm,500,2.9439,4.587
4/11/2018,04:45:42 pm,0,2.9447,4.586
4/11/2018,04:45:42 pm,500,2.9443,4.584
4/11/2018,04:45:43 pm,0,2.9440,4.583
4/11/2018,04:45:43 pm,500,2.9432,4.582
4/11/2018,04:45:44 pm,0,2.9436,4.580
4/11/2018,04:45:44 pm,500,2.9437,4.579
4/11/2018,04:45:45 pm,0,2.9455,4.577
4/11/2018,04:45:45 pm,500,2.9425,4.575
4/11/2018,04:45:46 pm,0,2.9438,4.574
4/11/2018,04:45:46 pm,500,2.9443,4.573
4/11/2018,04:45:47 pm,0,2.9426,4.570
4/11/2018,04:45:47 pm,500,2.9454,4.570
4/11/2018,04:45:48 pm,0,2.9488,4.568
4/11/2018,04:45:48 pm,500,2.9446,4.567
4/11/2018,04:45:49 pm,0,2.9546,4.566
4/11/2018,04:45:49 pm,500,2.9507,4.564
4/11/2018,04:45:50 pm,0,2.9697,4.563
4/11/2018,04:45:50 pm,500,2.9188,4.561
4/11/2018,04:45:51 pm,0,2.9521,4.560
4/11/2018,04:45:51 pm,500,2.9381,4.559
4/11/2018,04:45:52 pm,0,2.9259,4.556
4/11/2018,04:45:52 pm,500,2.9303,4.555
4/11/2018,04:45:53 pm,0,2.9325,4.554
4/11/2018,04:45:53 pm,500,2.9345,4.553
4/11/2018,04:45:54 pm,0,2.9371,4.551
4/11/2018,04:45:54 pm,500,2.9391,4.550
4/11/2018,04:45:55 pm,0,2.9380,4.549
4/11/2018,04:45:55 pm,500,2.9392,4.548
4/11/2018,04:45:56 pm,0,2.9396,4.546
4/11/2018,04:45:56 pm,500,2.9393,4.545
4/11/2018,04:45:57 pm,0,2.9409,4.543
4/11/2018,04:45:57 pm,500,2.9398,4.542
4/11/2018,04:45:58 pm,0,2.9404,4.541
4/11/2018,04:45:58 pm,500,2.9392,4.540
4/11/2018,04:45:59 pm,0,2.9397,4.538
4/11/2018,04:45:59 pm,500,2.9411,4.537
4/11/2018,04:46:00 pm,0,2.9416,4.536
4/11/2018,04:46:00 pm,500,2.9408,4.534
4/11/2018,04:46:01 pm,0,2.9402,4.534
4/11/2018,04:46:01 pm,500,2.9405,4.532
4/11/2018,04:46:02 pm,0,2.9399,4.531
4/11/2018,04:46:02 pm,500,2.9374,4.529
4/11/2018,04:46:03 pm,0,2.8479,4.528
4/11/2018,04:46:03 pm,500,2.8304,4.527
4/11/2018,04:46:04 pm,0,2.8015,4.525
4/11/2018,04:46:04 pm,500,2.8116,4.524
4/11/2018,04:46:05 pm,0,2.7960,4.523
4/11/2018,04:46:05 pm,500,2.8016,4.522
4/11/2018,04:46:06 pm,0,2.8028,4.521
4/11/2018,04:46:06 pm,500,2.8027,4.520
4/11/2018,04:46:07 pm,0,2.7923,4.518
4/11/2018,04:46:07 pm,500,2.7891,4.517
4/11/2018,04:46:08 pm,0,2.7814,4.516
4/11/2018,04:46:08 pm,500,2.7743,4.515
4/11/2018,04:46:09 pm,0,2.7717,4.514
4/11/2018,04:46:09 pm,500,2.7689,4.512
4/11/2018,04:46:10 pm,0,2.5846,4.511
4/11/2018,04:46:10 pm,500,1.8501,4.510
4/11/2018,04:46:11 pm,0,1.5301,4.508
4/11/2018,04:46:11 pm,500,1.2387,4.508
4/11/2018,04:46:12 pm,0,0.8415,4.506
4/11/2018,04:46:12 pm,500,0.7096,4.506
4/11/2018,04:46:13 pm,0,0.7847,4.504
4/11/2018,04:46:13 pm,500,0.9833,4.503
4/11/2018,04:46:14 pm,0,0.9520,4.502
4/11/2018,04:46:14 pm,500,0.9825,4.500
4/11/2018,04:46:15 pm,0,0.9971,4.499
4/11/2018,04:46:15 pm,500,1.0061,4.498
4/11/2018,04:46:16 pm,0,1.0416,4.497
4/11/2018,04:46:16 pm,500,1.1001,4.495
4/11/2018,04:46:17 pm,0,1.0512,4.495
4/11/2018,04:46:17 pm,500,0.9715,4.493
4/11/2018,04:46:18 pm,0,0.7111,4.492
4/11/2018,04:46:18 pm,500,0.6779,4.491
4/11/2018,04:46:19 pm,0,0.7335,4.489
4/11/2018,04:46:19 pm,500,0.5458,4.489
4/11/2018,04:46:20 pm,0,0.4484,4.487
4/11/2018,04:46:20 pm,500,0.6304,4.486
